,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
1665,1665,2013,1,2,1943.0,1823,80.0,2048.0,1940,68.0,EV,4326,N11547,EWR,PWM,48.0,284,18,23,2013-01-02 18:00:00,ExpressJet Airlines Inc.
1666,1666,2013,1,2,1944.0,1945,-1.0,2225.0,2206,19.0,9E,3352,N924XJ,JFK,CVG,116.0,589,19,45,2013-01-02 19:00:00,Endeavor Air Inc.
1667,1667,2013,1,2,1946.0,1940,6.0,2215.0,2231,-16.0,9E,3361,N906XJ,JFK,JAX,128.0,828,19,40,2013-01-02 19:00:00,Endeavor Air Inc.
1668,1668,2013,1,2,1946.0,1930,16.0,2143.0,2141,2.0,9E,3798,N8409N,JFK,CLT,93.0,541,19,30,2013-01-02 19:00:00,Endeavor Air Inc.
1669,1669,2013,1,2,1948.0,1940,8.0,2253.0,2241,12.0,B6,381,N520JB,LGA,FLL,165.0,1076,19,40,2013-01-02 19:00:00,JetBlue Airways
1670,1670,2013,1,2,1950.0,1940,10.0,2236.0,2241,-5.0,UA,1221,N23708,EWR,IAH,209.0,1400,19,40,2013-01-02 19:00:00,United Air Lines Inc.
1671,1671,2013,1,2,1952.0,1859,53.0,2227.0,2153,34.0,B6,711,N746JB,JFK,LAS,300.0,2248,18,59,2013-01-02 18:00:00,JetBlue Airways
1672,1672,2013,1,2,1954.0,2000,-6.0,2241.0,2216,25.0,9E,4033,N8516C,LGA,TYS,121.0,647,20,0,2013-01-02 20:00:00,Endeavor Air Inc.
1673,1673,2013,1,2,1954.0,1920,34.0,2128.0,2100,28.0,AA,359,N3DEAA,LGA,ORD,130.0,733,19,20,2013-01-02 19:00:00,American Airlines Inc.
1674,1674,2013,1,2,1955.0,1930,25.0,2151.0,2135,16.0,9E,3420,N915XJ,JFK,RDU,82.0,427,19,30,2013-01-02 19:00:00,Endeavor Air Inc.
1675,1675,2013,1,2,1956.0,2000,-4.0,2249.0,2243,6.0,DL,1147,N689DL,LGA,ATL,125.0,762,20,0,2013-01-02 20:00:00,Delta Air Lines Inc.
1676,1676,2013,1,2,1958.0,2000,-2.0,2303.0,2325,-22.0,VX,415,N622VA,JFK,LAX,335.0,2475,20,0,2013-01-02 20:00:00,Virgin America
1677,1677,2013,1,2,1959.0,2000,-1.0,2153.0,2211,-18.0,DL,2131,N369NB,LGA,DTW,81.0,502,20,0,2013-01-02 20:00:00,Delta Air Lines Inc.
1678,1678,2013,1,2,2001.0,1929,32.0,2330.0,2206,84.0,EV,4333,N14204,EWR,TUL,250.0,1215,19,29,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1679,1679,2013,1,2,2002.0,1945,17.0,2256.0,2329,-33.0,B6,645,N568JB,JFK,SFO,320.0,2586,19,45,2013-01-02 19:00:00,JetBlue Airways
1680,1680,2013,1,2,2002.0,2000,2.0,2152.0,2128,24.0,UA,695,N503UA,LGA,ORD,137.0,733,20,0,2013-01-02 20:00:00,United Air Lines Inc.
1681,1681,2013,1,2,2003.0,2015,-12.0,2102.0,2125,-23.0,9E,3664,N8646A,JFK,PHL,30.0,94,20,15,2013-01-02 20:00:00,Endeavor Air Inc.
1682,1682,2013,1,2,2003.0,1955,8.0,2309.0,2310,-1.0,AA,1709,N3CEAA,LGA,MIA,155.0,1096,19,55,2013-01-02 19:00:00,American Airlines Inc.
1683,1683,2013,1,2,2004.0,1955,9.0,2308.0,2306,2.0,UA,1680,N76528,EWR,MIA,164.0,1085,19,55,2013-01-02 19:00:00,United Air Lines Inc.
1684,1684,2013,1,2,2005.0,1705,180.0,2126.0,1830,176.0,MQ,4410,N810MQ,JFK,DCA,49.0,213,17,5,2013-01-02 17:00:00,Envoy Air
1685,1685,2013,1,2,2006.0,1945,21.0,2326.0,2306,20.0,DL,1854,N908DL,LGA,FLL,152.0,1076,19,45,2013-01-02 19:00:00,Delta Air Lines Inc.
1686,1686,2013,1,2,2007.0,1950,17.0,2121.0,2100,21.0,EV,4312,N13969,EWR,DCA,48.0,199,19,50,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1687,1687,2013,1,2,2009.0,1955,14.0,2146.0,2130,16.0,WN,540,N704SW,EWR,MDW,122.0,711,19,55,2013-01-02 19:00:00,Southwest Airlines Co.
1688,1688,2013,1,2,2014.0,2020,-6.0,2256.0,2245,11.0,MQ,4662,N0EGMQ,LGA,ATL,124.0,762,20,20,2013-01-02 20:00:00,Envoy Air
1689,1689,2013,1,2,2019.0,2016,3.0,2147.0,2158,-11.0,UA,1244,N24702,EWR,CLE,74.0,404,20,16,2013-01-02 20:00:00,United Air Lines Inc.
1690,1690,2013,1,2,2023.0,2015,8.0,2132.0,2130,2.0,AA,1762,N3GCAA,JFK,BOS,42.0,187,20,15,2013-01-02 20:00:00,American Airlines Inc.
1691,1691,2013,1,2,2024.0,2030,-6.0,2203.0,2155,8.0,FL,354,N929AT,LGA,CAK,69.0,397,20,30,2013-01-02 20:00:00,AirTran Airways Corporation
1692,1692,2013,1,2,2024.0,2029,-5.0,2314.0,2350,-36.0,B6,165,N534JB,JFK,PDX,325.0,2454,20,29,2013-01-02 20:00:00,JetBlue Airways
1693,1693,2013,1,2,2025.0,2030,-5.0,2305.0,2258,7.0,B6,115,N353JB,JFK,MSY,198.0,1182,20,30,2013-01-02 20:00:00,JetBlue Airways
1694,1694,2013,1,2,2025.0,2015,10.0,2216.0,2210,6.0,MQ,4555,N737MQ,LGA,CMH,83.0,479,20,15,2013-01-02 20:00:00,Envoy Air
1695,1695,2013,1,2,2026.0,2025,1.0,2329.0,2337,-8.0,UA,1482,N54241,EWR,DFW,221.0,1372,20,25,2013-01-02 20:00:00,United Air Lines Inc.
1696,1696,2013,1,2,2027.0,2000,27.0,2206.0,2151,15.0,9E,3409,N605LR,JFK,PIT,70.0,340,20,0,2013-01-02 20:00:00,Endeavor Air Inc.
1697,1697,2013,1,2,2027.0,2015,12.0,2336.0,2321,15.0,B6,47,N529JB,JFK,FLL,160.0,1069,20,15,2013-01-02 20:00:00,JetBlue Airways
1698,1698,2013,1,2,2027.0,2030,-3.0,2309.0,2314,-5.0,DL,1447,N947DL,JFK,ATL,127.0,760,20,30,2013-01-02 20:00:00,Delta Air Lines Inc.
1699,1699,2013,1,2,2028.0,2004,24.0,2202.0,2133,29.0,EV,4224,N14105,EWR,MKE,131.0,725,20,4,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1700,1700,2013,1,2,2028.0,2030,-2.0,2330.0,2348,-18.0,DL,1318,N389DA,JFK,FLL,158.0,1069,20,30,2013-01-02 20:00:00,Delta Air Lines Inc.
1701,1701,2013,1,2,2030.0,2025,5.0,13.0,2341,32.0,B6,1069,N192JB,JFK,AUS,259.0,1521,20,25,2013-01-02 20:00:00,JetBlue Airways
1702,1702,2013,1,2,2030.0,2028,2.0,8.0,2351,17.0,UA,1615,N24211,EWR,AUS,252.0,1504,20,28,2013-01-02 20:00:00,United Air Lines Inc.
1703,1703,2013,1,2,2031.0,2035,-4.0,2353.0,2342,11.0,B6,629,N273JB,JFK,HOU,244.0,1428,20,35,2013-01-02 20:00:00,JetBlue Airways
1704,1704,2013,1,2,2032.0,1855,97.0,2314.0,2146,88.0,9E,3364,N919XJ,JFK,MSY,202.0,1182,18,55,2013-01-02 18:00:00,Endeavor Air Inc.
1705,1705,2013,1,2,2033.0,1959,34.0,2220.0,2144,36.0,MQ,4423,N818MQ,JFK,RDU,85.0,427,19,59,2013-01-02 19:00:00,Envoy Air
1706,1706,2013,1,2,2034.0,2039,-5.0,2325.0,2345,-20.0,UA,926,N829UA,EWR,MCO,151.0,937,20,39,2013-01-02 20:00:00,United Air Lines Inc.
1707,1707,2013,1,2,2036.0,2035,1.0,2137.0,2213,-36.0,9E,3357,N922XJ,JFK,DCA,42.0,213,20,35,2013-01-02 20:00:00,Endeavor Air Inc.
1708,1708,2013,1,2,2037.0,2024,13.0,2351.0,2359,-8.0,UA,1595,N26226,EWR,LAX,345.0,2454,20,24,2013-01-02 20:00:00,United Air Lines Inc.
1709,1709,2013,1,2,2040.0,2030,10.0,2134.0,2139,-5.0,EV,4695,N13914,EWR,MHT,38.0,209,20,30,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1710,1710,2013,1,2,2040.0,2028,12.0,110.0,115,-5.0,UA,1071,N33289,EWR,BQN,190.0,1585,20,28,2013-01-02 20:00:00,United Air Lines Inc.
1711,1711,2013,1,2,2041.0,1942,59.0,2151.0,2106,45.0,EV,4462,N15555,EWR,BUF,53.0,282,19,42,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1712,1712,2013,1,2,2041.0,2045,-4.0,2210.0,2225,-15.0,AA,371,N487AA,LGA,ORD,126.0,733,20,45,2013-01-02 20:00:00,American Airlines Inc.
1713,1713,2013,1,2,2041.0,2040,1.0,2318.0,2314,4.0,B6,619,N203JB,JFK,JAX,139.0,828,20,40,2013-01-02 20:00:00,JetBlue Airways
1714,1714,2013,1,2,2041.0,2045,-4.0,,2359,,B6,147,N630JB,JFK,RSW,,1074,20,45,2013-01-02 20:00:00,JetBlue Airways
1715,1715,2013,1,2,2043.0,1759,164.0,2251.0,1949,182.0,EV,4581,N18557,EWR,CMH,103.0,463,17,59,2013-01-02 17:00:00,ExpressJet Airlines Inc.
1716,1716,2013,1,2,2044.0,2005,39.0,2229.0,2158,31.0,EV,5114,N371CA,LGA,BHM,143.0,866,20,5,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1717,1717,2013,1,2,2045.0,1930,75.0,2302.0,2140,82.0,EV,4361,N14993,EWR,TYS,116.0,631,19,30,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1718,1718,2013,1,2,2047.0,2040,7.0,2329.0,2359,-30.0,B6,677,N583JB,JFK,LAX,316.0,2475,20,40,2013-01-02 20:00:00,JetBlue Airways
1719,1719,2013,1,2,2048.0,2055,-7.0,2239.0,2250,-11.0,MQ,4573,N734MQ,LGA,DTW,85.0,502,20,55,2013-01-02 20:00:00,Envoy Air
1720,1720,2013,1,2,2049.0,2100,-11.0,2220.0,2220,0.0,MQ,3744,N506MQ,EWR,ORD,128.0,719,21,0,2013-01-02 21:00:00,Envoy Air
1721,1721,2013,1,2,2050.0,2010,40.0,2229.0,2150,39.0,EV,3274,N12996,EWR,RDU,78.0,416,20,10,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1722,1722,2013,1,2,2051.0,1929,82.0,2256.0,2133,83.0,EV,4532,N14153,EWR,CHS,105.0,628,19,29,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1723,1723,2013,1,2,2053.0,2022,31.0,2331.0,2356,-25.0,UA,299,N539UA,EWR,SFO,316.0,2565,20,22,2013-01-02 20:00:00,United Air Lines Inc.
1724,1724,2013,1,2,2054.0,2040,14.0,2343.0,2323,20.0,B6,227,N292JB,EWR,MCO,146.0,937,20,40,2013-01-02 20:00:00,JetBlue Airways
1725,1725,2013,1,2,2054.0,2100,-6.0,2349.0,2343,6.0,B6,399,N613JB,LGA,MCO,148.0,950,21,0,2013-01-02 21:00:00,JetBlue Airways
1726,1726,2013,1,2,2054.0,2100,-6.0,2224.0,2230,-6.0,WN,946,N443WN,LGA,MDW,131.0,725,21,0,2013-01-02 21:00:00,Southwest Airlines Co.
1727,1727,2013,1,2,2058.0,2054,4.0,2347.0,2349,-2.0,UA,437,N445UA,EWR,PBI,149.0,1023,20,54,2013-01-02 20:00:00,United Air Lines Inc.
1728,1728,2013,1,2,2100.0,2100,0.0,36.0,31,5.0,DL,2363,N711ZX,JFK,LAX,367.0,2475,21,0,2013-01-02 21:00:00,Delta Air Lines Inc.
1729,1729,2013,1,2,2100.0,2100,0.0,2258.0,2250,8.0,MQ,4584,N518MQ,LGA,CLT,92.0,544,21,0,2013-01-02 21:00:00,Envoy Air
1730,1730,2013,1,2,2100.0,2100,0.0,2240.0,2235,5.0,MQ,4507,N739MQ,LGA,RDU,79.0,431,21,0,2013-01-02 21:00:00,Envoy Air
1731,1731,2013,1,2,2101.0,2035,26.0,7.0,2340,27.0,UA,834,N454UA,EWR,IAH,223.0,1400,20,35,2013-01-02 20:00:00,United Air Lines Inc.
1732,1732,2013,1,2,2104.0,2045,19.0,2359.0,2352,7.0,UA,1422,N16701,EWR,FLL,156.0,1065,20,45,2013-01-02 20:00:00,United Air Lines Inc.
1733,1733,2013,1,2,2107.0,2100,7.0,13.0,2359,14.0,UA,1241,N77520,EWR,TPA,162.0,997,21,0,2013-01-02 21:00:00,United Air Lines Inc.
1734,1734,2013,1,2,2108.0,1954,74.0,2218.0,2119,59.0,EV,4371,N18120,EWR,IAD,47.0,212,19,54,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1735,1735,2013,1,2,2111.0,2050,21.0,2211.0,2204,7.0,UA,1108,N13248,EWR,BOS,41.0,200,20,50,2013-01-02 20:00:00,United Air Lines Inc.
1736,1736,2013,1,2,2113.0,2110,3.0,2346.0,17,-31.0,DL,1627,N3743H,JFK,LAS,304.0,2248,21,10,2013-01-02 21:00:00,Delta Air Lines Inc.
1737,1737,2013,1,2,2115.0,2059,16.0,2345.0,2316,29.0,EV,4088,N11551,EWR,SDF,132.0,642,20,59,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1738,1738,2013,1,2,2115.0,1837,158.0,2322.0,2045,157.0,EV,4125,N41104,EWR,GRR,113.0,605,18,37,2013-01-02 18:00:00,ExpressJet Airlines Inc.
1739,1739,2013,1,2,2115.0,2115,0.0,5.0,2357,8.0,B6,529,N766JB,EWR,MCO,146.0,937,21,15,2013-01-02 21:00:00,JetBlue Airways
1740,1740,2013,1,2,2115.0,2125,-10.0,2257.0,2250,7.0,MQ,4660,N509MQ,LGA,BNA,135.0,764,21,25,2013-01-02 21:00:00,Envoy Air
1741,1741,2013,1,2,2116.0,2005,71.0,2242.0,2144,58.0,9E,3320,N916XJ,JFK,BUF,63.0,301,20,5,2013-01-02 20:00:00,Endeavor Air Inc.
1742,1742,2013,1,2,2116.0,2120,-4.0,2342.0,2351,-9.0,B6,97,N599JB,JFK,DEN,240.0,1626,21,20,2013-01-02 21:00:00,JetBlue Airways
1743,1743,2013,1,2,2119.0,2110,9.0,2227.0,2223,4.0,EV,4119,N14168,EWR,RIC,50.0,277,21,10,2013-01-02 21:00:00,ExpressJet Airlines Inc.
1744,1744,2013,1,2,2124.0,2110,14.0,153.0,157,-4.0,UA,1575,N74856,EWR,SJU,190.0,1608,21,10,2013-01-02 21:00:00,United Air Lines Inc.
1745,1745,2013,1,2,2125.0,2110,15.0,2221.0,2212,9.0,EV,4404,N17108,EWR,PVD,29.0,160,21,10,2013-01-02 21:00:00,ExpressJet Airlines Inc.
1746,1746,2013,1,2,2128.0,2130,-2.0,37.0,27,10.0,B6,21,N535JB,JFK,TPA,162.0,1005,21,30,2013-01-02 21:00:00,JetBlue Airways
1747,1747,2013,1,2,2128.0,2130,-2.0,43.0,18,25.0,B6,383,N562JB,LGA,FLL,158.0,1076,21,30,2013-01-02 21:00:00,JetBlue Airways
1748,1748,2013,1,2,2130.0,2130,0.0,1.0,18,-17.0,B6,199,N804JB,JFK,LAS,307.0,2248,21,30,2013-01-02 21:00:00,JetBlue Airways
1749,1749,2013,1,2,2131.0,1512,379.0,2340.0,1741,359.0,UA,488,N593UA,LGA,DEN,228.0,1620,15,12,2013-01-02 15:00:00,United Air Lines Inc.
1750,1750,2013,1,2,2134.0,2135,-1.0,36.0,50,-14.0,AA,185,N322AA,JFK,LAX,340.0,2475,21,35,2013-01-02 21:00:00,American Airlines Inc.
1751,1751,2013,1,2,2137.0,2135,2.0,208.0,224,-16.0,B6,701,N284JB,JFK,SJU,194.0,1598,21,35,2013-01-02 21:00:00,JetBlue Airways
1752,1752,2013,1,2,2141.0,2145,-4.0,2301.0,2311,-10.0,B6,104,N304JB,JFK,BUF,63.0,301,21,45,2013-01-02 21:00:00,JetBlue Airways
1753,1753,2013,1,2,2142.0,2145,-3.0,32.0,37,-5.0,B6,35,N519JB,JFK,PBI,151.0,1028,21,45,2013-01-02 21:00:00,JetBlue Airways
1754,1754,2013,1,2,2145.0,2145,0.0,111.0,39,32.0,B6,515,N265JB,EWR,FLL,153.0,1065,21,45,2013-01-02 21:00:00,JetBlue Airways
1755,1755,2013,1,2,2145.0,1925,140.0,54.0,2244,130.0,DL,2139,N368NW,LGA,MIA,159.0,1096,19,25,2013-01-02 19:00:00,Delta Air Lines Inc.
1756,1756,2013,1,2,2145.0,2129,16.0,,33,,UA,1299,N12221,EWR,RSW,,1068,21,29,2013-01-02 21:00:00,United Air Lines Inc.
1757,1757,2013,1,2,2148.0,2004,104.0,2234.0,2112,82.0,EV,4170,N12540,EWR,ALB,30.0,143,20,4,2013-01-02 20:00:00,ExpressJet Airlines Inc.
1758,1758,2013,1,2,2150.0,2005,105.0,2255.0,2126,89.0,9E,4091,N8976E,JFK,BWI,39.0,184,20,5,2013-01-02 20:00:00,Endeavor Air Inc.
1759,1759,2013,1,2,2150.0,2155,-5.0,2333.0,2337,-4.0,B6,1109,N239JB,JFK,RDU,83.0,427,21,55,2013-01-02 21:00:00,JetBlue Airways
1760,1760,2013,1,2,2215.0,2220,-5.0,142.0,121,21.0,B6,11,N606JB,JFK,FLL,159.0,1069,22,20,2013-01-02 22:00:00,JetBlue Airways
1761,1761,2013,1,2,2218.0,2225,-7.0,2331.0,2340,-9.0,DL,942,N378NW,LGA,PWM,46.0,269,22,25,2013-01-02 22:00:00,Delta Air Lines Inc.
1762,1762,2013,1,2,2225.0,1930,175.0,231.0,2219,252.0,EV,4204,N21130,EWR,OKC,286.0,1325,19,30,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1763,1763,2013,1,2,2225.0,2229,-4.0,300.0,315,-15.0,B6,713,N639JB,JFK,SJU,191.0,1598,22,29,2013-01-02 22:00:00,JetBlue Airways
1764,1764,2013,1,2,2237.0,2245,-8.0,2339.0,2356,-17.0,B6,608,N198JB,JFK,PWM,45.0,273,22,45,2013-01-02 22:00:00,JetBlue Airways
1765,1765,2013,1,2,2241.0,2245,-4.0,2350.0,5,-15.0,B6,30,N184JB,JFK,ROC,53.0,264,22,45,2013-01-02 22:00:00,JetBlue Airways
1766,1766,2013,1,2,2254.0,2149,65.0,2358.0,2305,53.0,EV,4206,N21537,EWR,PWM,47.0,284,21,49,2013-01-02 21:00:00,ExpressJet Airlines Inc.
1767,1767,2013,1,2,2256.0,2151,65.0,2340.0,2244,56.0,EV,4276,N13550,EWR,BDL,25.0,116,21,51,2013-01-02 21:00:00,ExpressJet Airlines Inc.
1768,1768,2013,1,2,2259.0,2100,119.0,122.0,2332,110.0,DL,1247,N362NW,LGA,ATL,124.0,762,21,0,2013-01-02 21:00:00,Delta Air Lines Inc.
1769,1769,2013,1,2,2303.0,2255,8.0,26.0,15,11.0,B6,112,N629JB,JFK,BUF,59.0,301,22,55,2013-01-02 22:00:00,JetBlue Airways
1770,1770,2013,1,2,2309.0,2200,69.0,5.0,2307,58.0,EV,4485,N13123,EWR,BWI,37.0,169,22,0,2013-01-02 22:00:00,ExpressJet Airlines Inc.
1771,1771,2013,1,2,2313.0,2125,108.0,20.0,2240,100.0,MQ,4449,N810MQ,JFK,DCA,50.0,213,21,25,2013-01-02 21:00:00,Envoy Air
1772,1772,2013,1,2,2334.0,2129,125.0,33.0,2242,111.0,EV,4257,N12567,EWR,BTV,47.0,266,21,29,2013-01-02 21:00:00,ExpressJet Airlines Inc.
1773,1773,2013,1,2,2337.0,2155,102.0,222.0,41,101.0,B6,43,N821JB,JFK,MCO,140.0,944,21,55,2013-01-02 21:00:00,JetBlue Airways
1774,1774,2013,1,2,2347.0,2245,62.0,58.0,2357,61.0,B6,128,N283JB,JFK,BTV,55.0,266,22,45,2013-01-02 22:00:00,JetBlue Airways
1775,1775,2013,1,2,2351.0,2359,-8.0,427.0,445,-18.0,B6,739,N657JB,JFK,PSE,195.0,1617,23,59,2013-01-02 23:00:00,JetBlue Airways
1776,1776,2013,1,2,2354.0,2359,-5.0,413.0,437,-24.0,B6,727,N789JB,JFK,BQN,180.0,1576,23,59,2013-01-02 23:00:00,JetBlue Airways
1777,1777,2013,1,2,,1540,,,1747,,EV,4352,N10575,EWR,CVG,,569,15,40,2013-01-02 15:00:00,ExpressJet Airlines Inc.
1778,1778,2013,1,2,,1620,,,1746,,EV,4406,N13949,EWR,PIT,,319,16,20,2013-01-02 16:00:00,ExpressJet Airlines Inc.
1779,1779,2013,1,2,,1355,,,1459,,EV,4434,N10575,EWR,MHT,,209,13,55,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1780,1780,2013,1,2,,1420,,,1644,,EV,4935,N759EV,EWR,ATL,,746,14,20,2013-01-02 14:00:00,ExpressJet Airlines Inc.
1781,1781,2013,1,2,,1321,,,1536,,EV,3849,N13550,EWR,IND,,645,13,21,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1782,1782,2013,1,2,,1545,,,1910,,AA,133,,JFK,LAX,,2475,15,45,2013-01-02 15:00:00,American Airlines Inc.
1783,1783,2013,1,2,,1330,,,1640,,AA,753,N3FBAA,LGA,DFW,,1389,13,30,2013-01-02 13:00:00,American Airlines Inc.
1784,1784,2013,1,2,,1601,,,1735,,UA,623,,EWR,ORD,,719,16,1,2013-01-02 16:00:00,United Air Lines Inc.
1785,1785,2013,1,3,32.0,2359,33.0,504.0,442,22.0,B6,707,N763JB,JFK,SJU,193.0,1598,23,59,2013-01-03 23:00:00,JetBlue Airways
1786,1786,2013,1,3,50.0,2145,185.0,203.0,2311,172.0,B6,104,N329JB,JFK,BUF,58.0,301,21,45,2013-01-03 21:00:00,JetBlue Airways
1787,1787,2013,1,3,235.0,2359,156.0,700.0,437,143.0,B6,727,N618JB,JFK,BQN,186.0,1576,23,59,2013-01-03 23:00:00,JetBlue Airways
1788,1788,2013,1,3,458.0,500,-2.0,650.0,650,0.0,US,1030,N172US,EWR,CLT,94.0,529,5,0,2013-01-03 05:00:00,US Airways Inc.
1789,1789,2013,1,3,520.0,525,-5.0,830.0,820,10.0,UA,1018,N78511,EWR,IAH,238.0,1400,5,25,2013-01-03 05:00:00,United Air Lines Inc.
1790,1790,2013,1,3,532.0,530,2.0,851.0,831,20.0,UA,1136,N76522,LGA,IAH,241.0,1416,5,30,2013-01-03 05:00:00,United Air Lines Inc.
1791,1791,2013,1,3,535.0,540,-5.0,835.0,850,-15.0,AA,1141,N618AA,JFK,MIA,158.0,1089,5,40,2013-01-03 05:00:00,American Airlines Inc.
1792,1792,2013,1,3,543.0,545,-2.0,1009.0,1022,-13.0,B6,725,N779JB,JFK,BQN,191.0,1576,5,45,2013-01-03 05:00:00,JetBlue Airways
1793,1793,2013,1,3,550.0,600,-10.0,843.0,846,-3.0,B6,79,N708JB,JFK,MCO,152.0,944,6,0,2013-01-03 06:00:00,JetBlue Airways
1794,1794,2013,1,3,552.0,600,-8.0,759.0,801,-2.0,DL,731,N954DL,LGA,DTW,99.0,502,6,0,2013-01-03 06:00:00,Delta Air Lines Inc.
1795,1795,2013,1,3,553.0,600,-7.0,721.0,715,6.0,EV,5716,N828AS,JFK,IAD,57.0,228,6,0,2013-01-03 06:00:00,ExpressJet Airlines Inc.
1796,1796,2013,1,3,553.0,600,-7.0,858.0,901,-3.0,B6,125,N552JB,JFK,FLL,164.0,1069,6,0,2013-01-03 06:00:00,JetBlue Airways
1797,1797,2013,1,3,555.0,600,-5.0,819.0,825,-6.0,MQ,4650,N504MQ,LGA,ATL,128.0,762,6,0,2013-01-03 06:00:00,Envoy Air
1798,1798,2013,1,3,555.0,600,-5.0,727.0,735,-8.0,MQ,3768,N526MQ,EWR,ORD,128.0,719,6,0,2013-01-03 06:00:00,Envoy Air
1799,1799,2013,1,3,556.0,600,-4.0,735.0,716,19.0,EV,4201,N13995,EWR,IAD,56.0,212,6,0,2013-01-03 06:00:00,ExpressJet Airlines Inc.
1800,1800,2013,1,3,556.0,600,-4.0,903.0,850,13.0,B6,343,N564JB,EWR,PBI,153.0,1023,6,0,2013-01-03 06:00:00,JetBlue Airways
1801,1801,2013,1,3,556.0,600,-4.0,900.0,858,2.0,B6,371,N508JB,LGA,FLL,163.0,1076,6,0,2013-01-03 06:00:00,JetBlue Airways
1802,1802,2013,1,3,556.0,600,-4.0,852.0,837,15.0,DL,461,N641DL,LGA,ATL,128.0,762,6,0,2013-01-03 06:00:00,Delta Air Lines Inc.
1803,1803,2013,1,3,556.0,605,-9.0,756.0,805,-9.0,MQ,4401,N722MQ,LGA,DTW,100.0,502,6,5,2013-01-03 06:00:00,Envoy Air
1804,1804,2013,1,3,556.0,600,-4.0,700.0,659,1.0,US,1833,N957UW,LGA,PHL,31.0,96,6,0,2013-01-03 06:00:00,US Airways Inc.
1805,1805,2013,1,3,557.0,601,-4.0,724.0,725,-1.0,EV,4708,N11548,EWR,MKE,124.0,725,6,1,2013-01-03 06:00:00,ExpressJet Airlines Inc.
1806,1806,2013,1,3,557.0,600,-3.0,846.0,851,-5.0,B6,49,N595JB,JFK,PBI,149.0,1028,6,0,2013-01-03 06:00:00,JetBlue Airways
1807,1807,2013,1,3,557.0,600,-3.0,909.0,856,13.0,B6,71,N807JB,JFK,TPA,172.0,1005,6,0,2013-01-03 06:00:00,JetBlue Airways
1808,1808,2013,1,3,559.0,600,-1.0,802.0,802,0.0,DL,1318,N371NB,EWR,DTW,99.0,488,6,0,2013-01-03 06:00:00,Delta Air Lines Inc.
1809,1809,2013,1,3,600.0,600,0.0,726.0,724,2.0,EV,5694,N836AS,LGA,IAD,52.0,229,6,0,2013-01-03 06:00:00,ExpressJet Airlines Inc.
1810,1810,2013,1,3,600.0,600,0.0,843.0,815,28.0,FL,345,N936AT,LGA,ATL,135.0,762,6,0,2013-01-03 06:00:00,AirTran Airways Corporation
1811,1811,2013,1,3,600.0,600,0.0,736.0,745,-9.0,AA,301,N3ALAA,LGA,ORD,132.0,733,6,0,2013-01-03 06:00:00,American Airlines Inc.
1812,1812,2013,1,3,600.0,600,0.0,753.0,747,6.0,UA,328,N487UA,EWR,CLE,64.0,404,6,0,2013-01-03 06:00:00,United Air Lines Inc.
1813,1813,2013,1,3,601.0,600,1.0,730.0,730,0.0,WN,959,N8329B,LGA,MDW,129.0,725,6,0,2013-01-03 06:00:00,Southwest Airlines Co.
1814,1814,2013,1,3,603.0,605,-2.0,709.0,705,4.0,WN,1036,N783SW,EWR,BWI,39.0,169,6,5,2013-01-03 06:00:00,Southwest Airlines Co.
1815,1815,2013,1,3,604.0,600,4.0,852.0,925,-33.0,UA,303,N517UA,JFK,SFO,324.0,2586,6,0,2013-01-03 06:00:00,United Air Lines Inc.
1816,1816,2013,1,3,606.0,610,-4.0,917.0,910,7.0,AA,1895,N638AA,EWR,MIA,159.0,1085,6,10,2013-01-03 06:00:00,American Airlines Inc.
1817,1817,2013,1,3,606.0,610,-4.0,915.0,915,0.0,AA,1837,N3FYAA,LGA,MIA,167.0,1096,6,10,2013-01-03 06:00:00,American Airlines Inc.
1818,1818,2013,1,3,606.0,610,-4.0,953.0,921,32.0,B6,135,N536JB,JFK,RSW,188.0,1074,6,10,2013-01-03 06:00:00,JetBlue Airways
1819,1819,2013,1,3,607.0,610,-3.0,756.0,818,-22.0,EV,4941,N755EV,EWR,MSP,144.0,1008,6,10,2013-01-03 06:00:00,ExpressJet Airlines Inc.
1820,1820,2013,1,3,612.0,615,-3.0,853.0,842,11.0,DL,575,N365NB,EWR,ATL,135.0,746,6,15,2013-01-03 06:00:00,Delta Air Lines Inc.
1821,1821,2013,1,3,612.0,615,-3.0,912.0,850,22.0,DL,2057,N707TW,JFK,ATL,135.0,760,6,15,2013-01-03 06:00:00,Delta Air Lines Inc.
